qzrr741577775,28,4.6,2022-03-14,19:00:00,Metropolitian ,Shoes
wziw909588634,37,4.1,2022-03-28,19:30:00,Metropolitian ,Pet Supplies
vgub784661974,35,4.5,2022-03-30,17:15:00,Urban ,Snacks
lrwu747897814,23,4.3,2022-04-03,09:20:00,Urban ,Toys
spez815736877,39,4.7,2022-03-30,10:20:00,Metropolitian ,Kitchen
fhia190013548,29,4.7,2022-03-24,20:45:00,Metropolitian ,Skincare
ixad808398877,36,4.6,2022-03-26,21:40:00,Metropolitian ,Grocery
rgbw910085933,35,4.6,2022-03-23,20:45:00,Metropolitian ,Shoes
xdky483572373,37,4.7,2022-02-15,14:40:00,Metropolitian ,Jewelry
upqu132399829,30,4.6,2022-04-03,17:50:00,Metropolitian ,Sports
bhdn590197191,34,4.6,2022-03-14,20:30:00,Urban ,Electronics
qkca206071039,28,4.9,2022-03-30,19:35:00,Metropolitian ,Apparel
gijr628756587,30,4.8,2022-03-05,12:50:00,Metropolitian ,Kitchen
hrgt917251214,38,4.7,2022-04-04,17:40:00,Metropolitian ,Kitchen
wgux860924491,26,4.5,2022-02-11,17:35:00,Metropolitian ,Cosmetics
dvbr312894793,28,4.9,2022-03-27,21:25:00,Metropolitian ,Home
qijo029296782,39,4.9,2022-03-10,18:45:00,Metropolitian ,Outdoors
dvsf574243173,34,4.7,2022-02-16,20:20:00,Metropolitian ,Snacks
wgtk063036057,37,4.4,2022-03-01,11:45:00,Metropolitian ,Shoes
slsw226350598,32,4.1,2022-04-06,23:55:00,Metropolitian ,Kitchen
pyar458484857,22,5.0,2022-03-30,20:55:00,Metropolitian ,Shoes
qxzs813983473,30,5.0,2022-04-03,23:00:00,Metropolitian ,Jewelry
nmul979056767,31,4.7,2022-03-01,22:10:00,Metropolitian ,Shoes
ssrp539281227,24,4.6,2022-02-15,23:45:00,Urban ,Pet Supplies
ohyc693359116,23,4.9,2022-03-15,17:15:00,Metropolitian ,Apparel
rxbs017655251,34,4.9,2022-03-24,22:45:00,Metropolitian ,Skincare
ndql948977145,35,4.1,2022-03-23,21:00:00,Metropolitian ,Clothing
mnhq859772742,33,4.9,2022-03-15,11:15:00,Metropolitian ,Kitchen
wkjz851417709,37,4.2,2022-03-16,20:15:00,Metropolitian ,Kitchen
gebb778380487,25,4.6,2022-03-30,09:00:00,Metropolitian ,Home
bjcr901952719,27,4.7,2022-03-30,09:45:00,Urban ,Cosmetics
zqva964466094,39,4.5,2022-03-29,17:20:00,Metropolitian ,Pet Supplies
gccf677853308,23,4.7,2022-02-17,22:45:00,Metropolitian ,Toys
izrb136573821,37,4.8,2022-04-01,18:20:00,Metropolitian ,Jewelry
pswf410751508,35,4.8,2022-03-28,18:35:00,Metropolitian ,Shoes
zczu966136333,29,4.9,2022-02-15,10:15:00,Urban ,Snacks
obsp470530012,32,4.9,2022-02-14,22:10:00,Metropolitian ,Kitchen
gpwo821910552,23,4.7,2022-03-09,22:00:00,Metropolitian ,Cosmetics
vrgf536349208,27,4.7,2022-04-02,00:00:00,Metropolitian ,Toys
wgam415370834,35,4.9,2022-03-27,23:55:00,Metropolitian ,Electronics
kdzx732750360,25,4.0,2022-04-01,14:40:00,Metropolitian ,Kitchen
qqqk472796309,36,5.0,2022-04-05,09:40:00,Metropolitian ,Home
vgko767212948,36,4.5,2022-03-24,21:50:00,Metropolitian ,Books
jmdh569430318,36,4.3,2022-03-06,20:45:00,Metropolitian ,Electronics
dglw849102307,26,4.9,2022-03-28,17:55:00,Metropolitian ,Jewelry
jxzy294509271,36,4.7,2022-03-14,23:20:00,Metropolitian ,Clothing
oxfo185582700,36,4.5,2022-03-29,19:15:00,Urban ,Clothing
xjyv115152862,28,4.7,2022-02-15,20:45:00,Metropolitian ,Home
hjkw916763659,23,4.9,2022-04-06,17:15:00,Metropolitian ,Kitchen
rfwz897125261,34,3.9,2022-03-02,19:35:00,Metropolitian ,Electronics
nlfq004199503,39,4.8,2022-03-13,23:20:00,Urban ,Clothing
dkzy244534171,25,4.8,2022-04-06,22:10:00,Metropolitian ,Home
cyoz189475414,26,4.5,2022-03-16,19:45:00,Metropolitian ,Grocery
ffrn485756358,30,4.8,2022-03-14,18:20:00,Urban ,Outdoors
aesz434858378,37,4.6,2022-03-09,12:00:00,Metropolitian ,Kitchen
bnec729990550,20,4.7,2022-04-05,23:50:00,Metropolitian ,Clothing
bybp557420496,35,4.8,2022-03-20,21:40:00,Metropolitian ,Toys
pldj094474994,33,4.6,2022-03-17,08:45:00,Metropolitian ,Electronics
yxhp230122628,23,4.0,2022-03-14,18:20:00,Metropolitian ,Electronics
ymuj691030464,38,5.0,2022-02-14,19:45:00,Metropolitian ,Shoes
lqkn656904402,37,4.0,2022-02-17,14:55:00,Metropolitian ,Home
qfox409215509,32,4.8,2022-03-28,20:50:00,Metropolitian ,Electronics
fqbl389224684,36,4.9,2022-02-17,09:10:00,Metropolitian ,Sports
hoah591444418,28,4.7,2022-03-18,19:10:00,Metropolitian ,Sports
gson299177879,21,4.8,2022-03-28,19:45:00,Urban ,Snacks
pbro162700043,20,4.5,2022-03-05,12:40:00,Other,Skincare
xajd942839007,27,4.7,2022-03-10,22:25:00,Metropolitian ,Kitchen
waif784539868,21,4.6,2022-03-06,18:40:00,Metropolitian ,Cosmetics
vypi831218235,29,4.9,2022-03-11,08:50:00,Metropolitian ,Outdoors
abeg819083373,30,5.0,2022-04-04,18:10:00,Metropolitian ,Grocery
enjk495766222,22,4.8,2022-04-01,08:45:00,Metropolitian ,Kitchen
joij159601713,23,4.7,2022-04-03,23:30:00,Metropolitian ,Pet Supplies
ozhf689910471,36,4.6,2022-03-28,10:40:00,Urban ,Sports
zegy836461094,22,4.9,2022-02-17,19:20:00,Urban ,Toys
vdoa092678396,32,4.4,2022-03-01,20:50:00,Metropolitian ,Books
gqxt554971800,32,5.0,2022-03-23,20:35:00,Metropolitian ,Apparel
kwpe130107692,24,4.7,2022-03-18,20:30:00,Urban ,Grocery
gerk507859004,34,4.8,2022-03-11,09:35:00,Metropolitian ,Sports
ownt700215154,21,4.1,2022-04-01,09:10:00,Metropolitian ,Home
ijhj417094111,32,4.9,2022-03-14,18:55:00,Urban ,Toys
grpq110405413,36,4.7,2022-04-03,23:35:00,Metropolitian ,Kitchen
iodl604936826,37,4.1,2022-04-03,22:20:00,Metropolitian ,Jewelry
avep992444868,38,4.7,2022-04-03,20:45:00,Metropolitian ,Toys
ohyd497928488,34,4.3,2022-04-02,21:00:00,Metropolitian ,Sports
pcqi034615470,34,4.6,2022-04-01,12:10:00,Metropolitian ,Home
igwb614576090,25,4.7,2022-03-06,19:10:00,Metropolitian ,Sports
qfgg707685554,38,4.8,2022-02-14,23:35:00,Metropolitian ,Kitchen
zvfs786466460,25,4.8,2022-02-11,18:40:00,Urban ,Pet Supplies
jxdq917690278,39,4.3,2022-04-01,20:30:00,Metropolitian ,Books
ofyy433081334,29,4.7,2022-03-11,15:30:00,Urban ,Outdoors
rpzc919169583,21,4.5,2022-03-10,19:00:00,Metropolitian ,Home
fbvg865149632,25,4.6,2022-03-29,17:35:00,Other,Outdoors
kobh415769427,35,4.5,2022-03-05,20:10:00,Metropolitian ,Kitchen
jljl513498897,31,4.8,2022-03-08,22:35:00,Metropolitian ,Snacks
ynpl600775492,21,2.5,2022-03-18,22:50:00,Metropolitian ,Apparel
xooq949687483,38,4.8,2022-03-13,21:15:00,Metropolitian ,Grocery
cqbm666062808,29,4.7,2022-03-15,10:15:00,Metropolitian ,Books
cuho634092415,38,4.9,2022-04-06,22:25:00,Metropolitian ,Toys
trcs019197723,31,4.9,2022-03-26,09:30:00,Metropolitian ,Skincare
jsma763709686,26,5.0,2022-03-25,21:35:00,Metropolitian ,Shoes
jann667740581,25,4.3,2022-03-07,09:00:00,Metropolitian ,Kitchen
ogli586572196,39,4.5,2022-03-18,22:25:00,Metropolitian ,Shoes
jjfy562001397,35,4.3,2022-03-10,20:45:00,Metropolitian ,Clothing
hoye059203889,30,4.6,2022-03-21,23:15:00,Metropolitian ,Skincare
jgfi990964297,38,4.3,2022-03-06,17:45:00,Metropolitian ,Jewelry
royo855877909,30,4.8,2022-04-01,21:20:00,Metropolitian ,Kitchen
yaxn869343312,27,4.9,2022-03-16,23:20:00,Metropolitian ,Jewelry
mdvg538050840,25,4.7,2022-03-01,10:20:00,Metropolitian ,Clothing
lqha410611674,27,4.3,2022-02-15,14:15:00,Metropolitian ,Outdoors
umej594464764,24,4.7,2022-03-02,22:25:00,Urban ,Snacks
vlnk507981563,29,4.9,2022-03-26,17:25:00,Metropolitian ,Jewelry
vlgw677301101,26,4.8,2022-03-21,21:50:00,Urban ,Sports
snzp767526818,29,4.3,2022-03-03,22:25:00,Metropolitian ,Shoes
koma125815722,35,4.8,2022-03-17,11:40:00,Metropolitian ,Shoes
ezxw892794635,25,4.8,2022-02-14,23:10:00,Metropolitian ,Apparel
pxdt726204082,22,4.8,2022-03-28,00:00:00,Metropolitian ,Apparel
wnvp595616056,30,4.3,2022-03-07,12:35:00,Metropolitian ,Home
zhdk251195982,32,4.6,2022-03-26,09:00:00,Urban ,Kitchen
lxqn820740234,25,4.1,2022-03-29,17:40:00,Metropolitian ,Outdoors
wyyy207087358,28,4.7,2022-03-30,20:00:00,Metropolitian ,Outdoors
egzz321908013,25,4.2,2022-03-31,17:15:00,Metropolitian ,Sports
iaby083283307,24,4.6,2022-02-14,17:30:00,Metropolitian ,Apparel
yuna875873321,24,4.1,2022-03-25,19:35:00,Metropolitian ,Snacks
fbgq581266362,30,4.7,2022-03-06,19:55:00,Metropolitian ,Outdoors
pyha748732378,23,4.5,2022-03-26,22:10:00,Metropolitian ,Snacks
qgte209072927,31,4.8,2022-04-03,10:40:00,Urban ,Electronics
xsus900402060,28,4.7,2022-04-02,19:00:00,Metropolitian ,Sports
upzj745009622,29,4.2,2022-02-15,19:10:00,Metropolitian ,Cosmetics
llga445479031,21,5.0,2022-03-21,23:10:00,Urban ,Jewelry
atyx243130276,20,4.9,2022-03-30,12:30:00,Metropolitian ,Sports
rngs834632247,25,4.5,2022-02-12,19:35:00,Metropolitian ,Home
rclg282263866,21,4.9,2022-03-26,09:35:00,Metropolitian ,Electronics
kwqz065770216,38,5.0,2022-02-16,22:15:00,Metropolitian ,Books
lpsm047131210,37,4.0,2022-04-04,21:35:00,Metropolitian ,Clothing
pceo283725229,21,4.6,2022-02-16,20:35:00,Urban ,Outdoors
ljwc279177310,35,4.1,2022-04-01,14:15:00,Metropolitian ,Sports
ltes887180603,32,3.9,2022-03-23,19:10:00,Metropolitian ,Sports
mumb066158507,20,4.7,2022-03-27,22:20:00,Metropolitian ,Toys
xvua649986286,30,4.9,2022-04-02,17:35:00,Metropolitian ,Books
yxfm611302068,34,4.6,2022-03-01,10:00:00,Metropolitian ,Toys
lkiy608007456,23,4.8,2022-04-04,19:50:00,Metropolitian ,Electronics
domy023509679,21,5.0,2022-03-14,19:40:00,Metropolitian ,Pet Supplies
crmn900324806,24,5.0,2022-03-23,21:55:00,Metropolitian ,Skincare
ppsz267379756,20,4.8,2022-03-28,16:10:00,Metropolitian ,Kitchen
ksvh879605338,28,4.8,2022-02-13,19:40:00,Metropolitian ,Toys
eaba722029713,26,4.8,2022-02-16,18:45:00,Metropolitian ,Kitchen
rhsj559164463,30,4.7,2022-03-17,23:55:00,Metropolitian ,Kitchen
gjxv667343068,26,4.9,2022-03-09,12:55:00,Urban ,Pet Supplies
lfra932117896,22,4.6,2022-03-07,17:00:00,Metropolitian ,Shoes
vqdz601738014,33,4.1,2022-03-09,13:45:00,Metropolitian ,Clothing
argn632804941,28,4.9,2022-02-11,08:15:00,Urban ,Skincare
zcat525917407,21,4.8,2022-03-20,20:25:00,Metropolitian ,Toys
qzzo547739015,32,4.8,2022-03-25,23:30:00,Metropolitian ,Toys
ljwc451664087,25,4.6,2022-03-27,20:30:00,Metropolitian ,Clothing
qtjc880355428,20,4.7,2022-04-05,10:15:00,Metropolitian ,Books
nypp957556585,30,4.8,2022-03-09,23:45:00,Metropolitian ,Cosmetics
hzzl076187248,38,4.6,2022-03-19,19:20:00,Urban ,Clothing
crqy185667394,39,4.5,2022-04-01,09:20:00,Metropolitian ,Pet Supplies
ajyg601019453,21,5.0,2022-03-08,21:00:00,Metropolitian ,Kitchen
bhxi821373632,27,4.9,2022-02-11,08:25:00,Metropolitian ,Grocery
plap555080239,34,4.8,2022-03-21,09:40:00,Metropolitian ,Cosmetics
pcuf286109673,21,5.0,2022-04-06,19:10:00,Urban ,Shoes
fdhx798031873,36,4.0,2022-03-19,10:10:00,Metropolitian ,Apparel
rsxl419358318,23,4.9,2022-04-03,10:35:00,Metropolitian ,Apparel
lfck543488526,21,5.0,2022-03-10,20:25:00,Urban ,Snacks
khto536449516,32,4.5,2022-04-03,18:50:00,Metropolitian ,Home
taka119510699,29,5.0,2022-03-31,23:20:00,Metropolitian ,Clothing
ncvi748902615,32,4.7,2022-03-21,08:30:00,Metropolitian ,Books
vfds716391762,21,5.0,2022-04-01,20:35:00,Metropolitian ,Snacks
udfq207732817,32,4.0,2022-03-11,15:20:00,Metropolitian ,Cosmetics
kjil387288764,36,4.8,2022-02-11,22:45:00,Metropolitian ,Apparel
ccmp192452395,31,5.0,2022-02-17,12:20:00,Metropolitian ,Pet Supplies
drsi362287343,24,4.9,2022-03-04,21:30:00,Metropolitian ,Pet Supplies
vmzc672151242,39,4.0,2022-03-23,18:35:00,Metropolitian ,Home
siyj524013352,29,4.5,2022-03-14,17:15:00,Urban ,Cosmetics
nqck585412423,36,4.8,2022-03-17,16:40:00,Metropolitian ,Clothing
mgzr885006779,21,4.7,2022-03-29,20:00:00,Metropolitian ,Kitchen
ocpl071521343,29,4.8,2022-03-20,22:35:00,Metropolitian ,Home
jfjq424045541,23,4.1,2022-03-20,17:40:00,Metropolitian ,Books
zndj657844292,34,4.9,2022-03-23,19:20:00,Metropolitian ,Books
aaje176609849,23,4.8,2022-03-19,19:55:00,Metropolitian ,Grocery
saqj255004535,39,5.0,2022-03-19,14:10:00,Metropolitian ,Toys
lntk953327757,33,4.8,2022-03-29,18:20:00,Metropolitian ,Apparel
gqey132452068,26,5.0,2022-02-15,23:25:00,Metropolitian ,Pet Supplies
nfsx534223551,21,4.9,2022-02-14,17:25:00,Metropolitian ,Cosmetics
usoq231911551,39,4.8,2022-03-29,21:45:00,Urban ,Shoes
tywo223807484,28,4.6,2022-03-26,17:25:00,Urban ,Cosmetics
ueeh379759240,24,5.0,2022-03-10,17:40:00,Metropolitian ,Clothing
diyn735065669,27,4.6,2022-03-29,21:30:00,Other,Pet Supplies
lhia905814486,30,5.0,2022-03-08,20:50:00,Metropolitian ,Outdoors
bwts694285610,38,4.0,2022-03-12,20:35:00,Semi-Urban ,Apparel
jqjh299069619,25,4.8,2022-03-31,21:00:00,Metropolitian ,Skincare
slwf963178817,25,4.6,2022-03-16,18:00:00,Urban ,Toys
ulcn487709995,35,4.3,2022-03-13,11:00:00,Urban ,Pet Supplies
rshf608946668,37,4.6,2022-03-06,17:35:00,Metropolitian ,Pet Supplies
lgbm982602398,24,4.9,2022-04-03,22:20:00,Metropolitian ,Apparel
sywc908464317,38,4.1,2022-04-01,09:15:00,Metropolitian ,Sports
rgbg828838241,39,4.5,2022-04-04,17:40:00,Metropolitian ,Apparel
tiwn478253071,33,4.7,2022-03-07,18:40:00,Metropolitian ,Jewelry
jsoi100964249,35,4.3,2022-03-09,19:10:00,Metropolitian ,Snacks
xxrf310497473,31,4.2,2022-03-06,22:10:00,Metropolitian ,Shoes
vqly983463867,27,4.9,2022-04-06,17:55:00,Metropolitian ,Jewelry
krsc142525966,26,4.7,2022-03-14,17:15:00,Metropolitian ,Jewelry
xnja722399377,29,4.6,2022-02-15,14:50:00,Metropolitian ,Home
yigd073093204,21,4.8,2022-02-13,18:25:00,Urban ,Snacks
lczn569841716,35,4.1,2022-03-10,21:40:00,Semi-Urban ,Kitchen
pqhc836118952,33,4.3,2022-03-30,18:25:00,Metropolitian ,Shoes
deyv302705748,22,4.9,2022-03-02,22:00:00,Metropolitian ,Pet Supplies
uoai750119993,25,4.9,2022-03-02,18:30:00,Metropolitian ,Clothing
ytcg414660345,37,5.0,2022-03-30,19:40:00,Metropolitian ,Cosmetics
vtgl625045239,35,4.6,2022-03-19,09:30:00,Urban ,Sports
mwvq558983505,33,4.8,2022-03-03,21:15:00,Metropolitian ,Home
kwvu360220633,21,4.6,2022-03-07,12:45:00,Metropolitian ,Kitchen
rxzp150868715,22,4.7,2022-02-16,19:55:00,Urban ,Snacks
jxqu402097654,29,5.0,2022-02-14,17:30:00,Urban ,Outdoors
bnhk384601981,31,4.9,2022-03-28,09:30:00,Metropolitian ,Home
avby066091077,35,4.5,2022-02-11,09:45:00,Urban ,Pet Supplies
eedk357403801,22,4.0,2022-03-27,19:45:00,Metropolitian ,Toys
wbki058065030,20,4.8,2022-04-01,21:20:00,Metropolitian ,Shoes
ponq064878487,36,4.9,2022-03-26,12:15:00,Metropolitian ,Home
vcch426449724,33,4.6,2022-02-13,21:10:00,Metropolitian ,Kitchen
inzj003300354,26,4.9,2022-03-15,13:10:00,Metropolitian ,Snacks
clpt571906070,35,4.6,2022-03-16,19:40:00,Metropolitian ,Home
jmta254650854,24,3.3,2022-03-23,23:30:00,Metropolitian ,Electronics
xiyc935847869,22,4.6,2022-03-26,08:45:00,Metropolitian ,Grocery
qife061159669,39,4.7,2022-02-14,19:10:00,Metropolitian ,Grocery
yfhr663433329,30,4.5,2022-03-28,19:25:00,Metropolitian ,Cosmetics
enad744551724,22,4.5,2022-04-03,08:30:00,Urban ,Books
afco213486021,38,4.6,2022-03-28,21:25:00,Metropolitian ,Cosmetics
aqkn035894547,36,4.8,2022-02-13,09:20:00,Metropolitian ,Kitchen
ttzq314291900,22,4.8,2022-03-21,10:40:00,Metropolitian ,Pet Supplies
uxss410119387,23,4.8,2022-03-06,18:40:00,Metropolitian ,Grocery
iutx699658471,37,4.6,2022-04-06,20:00:00,Urban ,Home
raxm732871152,24,4.5,2022-02-17,10:20:00,Metropolitian ,Snacks
dwmc488598128,35,4.9,2022-03-30,11:40:00,Metropolitian ,Clothing
vexv853978306,21,4.8,2022-03-23,19:35:00,Metropolitian ,Jewelry
pkio768767792,20,4.8,2022-03-15,22:20:00,Metropolitian ,Kitchen
ckez352101351,37,4.8,2022-03-01,10:40:00,Metropolitian ,Kitchen
yldy816456021,38,4.6,2022-04-03,17:20:00,Metropolitian ,Electronics
udet771814026,26,4.6,2022-03-21,17:10:00,Metropolitian ,Snacks
jbde041385065,37,4.7,2022-03-07,20:45:00,Urban ,Snacks
ttju268883157,38,4.0,2022-03-03,14:45:00,Metropolitian ,Home
jiho029580562,36,4.6,2022-03-17,19:00:00,Urban ,Cosmetics
iivz750256799,38,4.4,2022-03-23,18:00:00,Metropolitian ,Apparel
pvun583520151,37,4.7,2022-04-02,17:25:00,Metropolitian ,Outdoors
dyri812221198,37,4.7,2022-03-19,08:10:00,Metropolitian ,Pet Supplies
vxlj924957798,37,4.6,2022-04-01,12:00:00,Metropolitian ,Skincare
dolq007277436,20,5.0,2022-03-12,19:20:00,Metropolitian ,Toys
guta159966116,22,4.3,2022-02-13,14:50:00,Metropolitian ,Grocery
toxi176379265,29,4.6,2022-03-21,18:15:00,Metropolitian ,Clothing
ucwg297468735,32,4.7,2022-03-24,19:30:00,Metropolitian ,Home
rxgr459213342,25,4.8,2022-03-26,15:55:00,Metropolitian ,Kitchen
qhjw450649519,33,4.0,2022-04-02,21:55:00,Urban ,Toys
ojop075100406,25,4.5,2022-03-19,08:25:00,Metropolitian ,Outdoors
zufi220963377,37,4.7,2022-02-13,11:15:00,Urban ,Snacks
ster954253829,28,4.8,2022-03-16,18:30:00,Metropolitian ,Outdoors
fbuq481192069,27,5.0,2022-03-08,17:50:00,Metropolitian ,Toys
efkn599177730,21,4.5,2022-03-04,21:00:00,Metropolitian ,Apparel
accs295770903,24,4.3,2022-03-18,18:40:00,Urban ,Sports
nyfk988854844,23,4.8,2022-03-31,21:30:00,Metropolitian ,Toys
wfky208108212,23,4.9,2022-03-23,17:40:00,Urban ,Pet Supplies
xmer470270715,33,4.6,2022-03-17,09:30:00,Metropolitian ,Toys
sakt621411435,24,4.5,2022-03-06,22:45:00,Metropolitian ,Jewelry
gncq500101837,30,4.5,2022-02-18,17:30:00,Metropolitian ,Toys
qhez166114890,38,4.6,2022-03-01,16:10:00,Metropolitian ,Shoes
nguj584699712,33,4.7,2022-03-24,15:50:00,Metropolitian ,Apparel
uzny250644016,31,4.9,2022-03-17,18:30:00,Metropolitian ,Sports
pbbi310882791,26,4.7,2022-03-28,09:50:00,Metropolitian ,Skincare
dgjo304906633,29,4.7,2022-03-12,23:55:00,Metropolitian ,Outdoors
lsfs835968512,29,4.9,2022-03-20,22:50:00,Metropolitian ,Pet Supplies
tzaz736101908,23,4.5,2022-03-07,23:10:00,Metropolitian ,Electronics
hghc402459336,21,5.0,2022-03-25,20:00:00,Metropolitian ,Home
agdl485763453,36,4.2,2022-03-05,14:45:00,Metropolitian ,Shoes
mwos625408715,36,4.6,2022-02-17,22:15:00,Metropolitian ,Pet Supplies
yalo087337367,35,4.6,2022-03-24,09:00:00,Metropolitian ,Toys
xxeg801224846,37,4.8,2022-03-28,18:10:00,Metropolitian ,Clothing
spah918574733,29,4.6,2022-04-06,17:20:00,Metropolitian ,Shoes
shjn651412788,33,4.6,2022-03-05,22:10:00,Metropolitian ,Electronics
dqyy550149336,34,3.5,2022-03-29,22:30:00,Metropolitian ,Apparel
wiqq378608657,28,4.9,2022-03-13,11:30:00,Metropolitian ,Skincare
msmm179276970,24,4.8,2022-04-05,10:00:00,Urban ,Electronics
dtfh470197977,26,5.0,2022-03-02,21:40:00,Urban ,Outdoors
edry372895914,24,4.8,2022-02-13,22:10:00,Metropolitian ,Clothing
lany420021821,39,4.7,2022-03-01,23:10:00,Urban ,Cosmetics
luuq168057918,37,5.0,2022-03-25,20:55:00,Urban ,Snacks
mcmf567900539,34,4.5,2022-03-19,19:30:00,Metropolitian ,Outdoors
ehoy354559045,31,4.3,2022-03-23,00:00:00,Metropolitian ,Shoes
zqpg759097219,38,4.6,2022-03-30,16:45:00,Urban ,Pet Supplies
apoa957334491,30,4.9,2022-03-16,17:30:00,Metropolitian ,Home
tkhg370598218,36,4.7,2022-03-08,17:35:00,Metropolitian ,Outdoors
mvft272134822,21,4.8,2022-04-05,15:15:00,Urban ,Toys
leok748538889,24,4.9,2022-03-03,21:20:00,Metropolitian ,Pet Supplies
tzuh190945652,39,4.7,2022-02-12,22:30:00,Metropolitian ,Jewelry
npgv378075491,32,4.4,2022-04-06,21:40:00,Metropolitian ,Clothing
lptl648128236,26,4.8,2022-03-02,18:15:00,Metropolitian ,Outdoors
mphq621333840,29,4.5,2022-02-11,10:55:00,Metropolitian ,Shoes
agce261235672,36,4.8,2022-03-01,23:10:00,Metropolitian ,Sports
hyni741066688,36,4.2,2022-02-15,13:50:00,Metropolitian ,Electronics
jarb988690448,39,5.0,2022-03-15,18:35:00,Metropolitian ,Books
bifq939688689,29,4.6,2022-03-06,17:40:00,Metropolitian ,Sports
xefh260642218,29,4.2,2022-03-16,19:25:00,Metropolitian ,Books
sxty939908627,36,4.7,2022-03-08,19:20:00,Metropolitian ,Clothing
pnir577388988,34,4.5,2022-03-24,17:55:00,Urban ,Electronics
flal740038094,24,4.7,2022-03-01,18:20:00,Urban ,Skincare
eiqg448846633,26,4.5,2022-03-06,22:35:00,Metropolitian ,Pet Supplies
keym983187736,21,4.9,2022-04-03,18:55:00,Metropolitian ,Home
xjtq497564347,27,4.9,2022-03-19,10:35:00,Urban ,Grocery
fxen907227355,37,4.9,2022-02-15,11:40:00,Metropolitian ,Skincare
fzow656233819,26,4.8,2022-03-25,23:10:00,Metropolitian ,Pet Supplies
umvj870110058,39,4.1,2022-03-12,17:15:00,Metropolitian ,Clothing
ptsa925102915,39,4.6,2022-02-16,22:10:00,Metropolitian ,Cosmetics
nkcn355391204,29,4.6,2022-03-24,14:35:00,Metropolitian ,Pet Supplies
ufnx349308564,37,4.7,2022-03-25,18:50:00,Metropolitian ,Skincare
jgqs534858068,31,4.1,2022-03-17,19:20:00,Metropolitian ,Grocery
ttzu172683233,39,4.4,2022-03-23,20:25:00,Metropolitian ,Outdoors
omur177321110,37,4.3,2022-03-30,21:45:00,Metropolitian ,Skincare
njxb728938051,23,4.7,2022-04-01,21:40:00,Metropolitian ,Sports
ppmp353960725,24,4.8,2022-04-04,21:30:00,Metropolitian ,Cosmetics
bvxb295446902,26,4.7,2022-02-18,20:55:00,Urban ,Grocery
qbvn202543744,28,4.9,2022-02-11,08:40:00,Urban ,Toys
ppfk338474023,23,4.1,2022-03-08,19:20:00,Metropolitian ,Apparel
swov802751752,39,4.7,2022-04-01,20:50:00,Urban ,Cosmetics
jpzk014342480,39,4.5,2022-03-10,20:40:00,Metropolitian ,Snacks
wbzp783276360,35,4.6,2022-04-03,17:20:00,Metropolitian ,Shoes
grgh778262615,30,4.3,2022-04-03,21:15:00,Metropolitian ,Apparel
xgjl074280936,31,5.0,2022-03-17,20:45:00,Metropolitian ,Cosmetics
wdmc023625681,29,4.8,2022-02-12,22:25:00,Metropolitian ,Shoes
nlrl018270737,30,5.0,2022-03-07,23:55:00,Metropolitian ,Apparel
yoba372776575,28,4.6,2022-03-05,17:20:00,Urban ,Sports
clgz261198394,27,4.8,2022-03-08,18:15:00,Metropolitian ,Cosmetics
hjtk767516224,35,4.8,2022-03-28,20:55:00,Urban ,Books
fmsp969938898,34,4.9,2022-03-20,20:00:00,Metropolitian ,Snacks
dhwy441818066,24,4.5,2022-03-17,21:55:00,Metropolitian ,Apparel
lzxx803686663,30,4.9,2022-04-03,17:35:00,Metropolitian ,Clothing
xnul933877168,25,4.8,2022-04-03,08:15:00,Metropolitian ,Sports
oaxn022018434,38,5.0,2022-03-12,23:50:00,Metropolitian ,Outdoors
ozcn946132027,31,3.6,2022-03-14,23:20:00,Metropolitian ,Outdoors
kalx882182853,21,4.6,2022-03-26,14:45:00,Metropolitian ,Apparel
fgwu751851044,24,4.5,2022-03-23,20:10:00,Metropolitian ,Jewelry
rubf196842326,36,4.7,2022-03-05,23:25:00,Urban ,Snacks
bcgf183620651,33,3.8,2022-04-02,22:00:00,Metropolitian ,Snacks
dxtw335352642,37,4.2,2022-03-12,23:35:00,Metropolitian ,Cosmetics
iywq796335449,30,4.9,2022-03-10,21:35:00,Metropolitian ,Clothing
bymm011157888,38,5.0,2022-03-16,23:35:00,Metropolitian ,Outdoors
gsfh568078632,21,4.8,2022-03-17,23:15:00,Metropolitian ,Snacks
ojlf262161686,28,4.6,2022-03-20,21:45:00,Metropolitian ,Snacks
dgqf361731636,20,4.2,2022-03-27,20:15:00,Metropolitian ,Kitchen
qhel224086615,22,4.7,2022-02-14,22:55:00,Urban ,Books
isus519126870,22,4.0,2022-03-14,18:10:00,Metropolitian ,Clothing
rmad640324250,30,4.2,2022-03-20,17:35:00,Urban ,Shoes
jxhp755592470,28,4.6,2022-03-17,21:20:00,Metropolitian ,Grocery
raoy087875184,29,4.5,2022-03-17,09:30:00,Urban ,Outdoors
iyuf306793265,30,4.8,2022-03-13,18:45:00,Metropolitian ,Snacks
wyjc139311129,24,4.9,2022-03-04,22:00:00,Urban ,Sports
ibza386906216,20,4.8,2022-02-12,22:15:00,Metropolitian ,Grocery
svgs392252217,24,4.8,2022-03-31,23:20:00,Metropolitian ,Toys
lnoi159593483,21,4.7,2022-03-02,19:30:00,Metropolitian ,Outdoors
aziv443506066,39,4.9,2022-04-02,17:30:00,Metropolitian ,Books
dhdj745025837,31,4.7,2022-03-03,23:45:00,Metropolitian ,Kitchen
